,parent_circuit_id,parent_circuit,original_circuit_id,original_circuit,original_category,original_circuit_path,chain_name,opt_level,opt_1,opt_2,opt_3,artifact_path,initial_num_qubits,initial_depth,initial_two_qubit_gates,initial_total_gates,final_num_qubits,final_depth,final_two_qubit_gate_count,final_total_gates,runtime,opt_chain
251,87,qv_N004_12345,87,qv_N004_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N004_12345.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qv_N004_12345/step_0_tket/cheap_1_opt_qv_N004_12345_tket_step0_tket.qasm,4,92,24,344,4,69,24,231,2.0257456249091774,qv_N004_12345__tket
252,88,qv_N005_12345,88,qv_N005_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N005_12345.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qv_N005_12345/step_0_qiskit_ai/cheap_1_opt_qv_N005_12345_qiskit_ai_step0_qiskit_ai.qasm,5,115,30,430,5,284,30,1070,1.4023083749925718,qv_N005_12345__qiskit_ai
253,88,qv_N005_12345,88,qv_N005_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N005_12345.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qv_N005_12345/step_0_qiskit_standard/cheap_1_opt_qv_N005_12345_qiskit_standard_step0_qiskit_standard.qasm,5,115,30,430,5,60,27,187,0.022360916947945952,qv_N005_12345__qiskit_standard
254,88,qv_N005_12345,88,qv_N005_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N005_12345.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qv_N005_12345/step_0_tket/cheap_1_opt_qv_N005_12345_tket_step0_tket.qasm,5,115,30,430,5,85,27,257,1.890640415949747,qv_N005_12345__tket
255,89,qv_N006_12345,89,qv_N006_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N006_12345.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qv_N006_12345/step_0_qiskit_ai/cheap_1_opt_qv_N006_12345_qiskit_ai_step0_qiskit_ai.qasm,6,138,54,774,6,339,54,1926,5.02664062497206,qv_N006_12345__qiskit_ai
256,89,qv_N006_12345,89,qv_N006_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N006_12345.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qv_N006_12345/step_0_qiskit_standard/cheap_1_opt_qv_N006_12345_qiskit_standard_step0_qiskit_standard.qasm,6,138,54,774,6,60,36,246,0.018272125045768917,qv_N006_12345__qiskit_standard
257,89,qv_N006_12345,89,qv_N006_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N006_12345.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qv_N006_12345/step_0_tket/cheap_1_opt_qv_N006_12345_tket_step0_tket.qasm,6,138,54,774,6,82,36,318,1.625927499961108,qv_N006_12345__tket
258,90,qv_N007_12345,90,qv_N007_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N007_12345.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qv_N007_12345/step_0_qiskit_ai/cheap_1_opt_qv_N007_12345_qiskit_ai_step0_qiskit_ai.qasm,7,161,63,903,7,402,63,2247,4.895512374932878,qv_N007_12345__qiskit_ai
259,90,qv_N007_12345,90,qv_N007_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N007_12345.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qv_N007_12345/step_0_qiskit_standard/cheap_1_opt_qv_N007_12345_qiskit_standard_step0_qiskit_standard.qasm,7,161,63,903,7,82,63,413,0.033947709016501904,qv_N007_12345__qiskit_standard
260,90,qv_N007_12345,90,qv_N007_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N007_12345.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qv_N007_12345/step_0_tket/cheap_1_opt_qv_N007_12345_tket_step0_tket.qasm,7,161,63,903,7,117,63,589,2.533893374959007,qv_N007_12345__tket
261,91,qv_N008_12345,91,qv_N008_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N008_12345.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qv_N008_12345/step_0_qiskit_ai/cheap_1_opt_qv_N008_12345_qiskit_ai_step0_qiskit_ai.qasm,8,184,96,1376,8,461,96,3424,9.840933582978323,qv_N008_12345__qiskit_ai
262,91,qv_N008_12345,91,qv_N008_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N008_12345.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qv_N008_12345/step_0_qiskit_standard/cheap_1_opt_qv_N008_12345_qiskit_standard_step0_qiskit_standard.qasm,8,184,96,1376,8,93,90,580,0.025665791938081384,qv_N008_12345__qiskit_standard
263,91,qv_N008_12345,91,qv_N008_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N008_12345.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qv_N008_12345/step_0_tket/cheap_1_opt_qv_N008_12345_tket_step0_tket.qasm,8,184,96,1376,8,133,90,818,3.467094958992675,qv_N008_12345__tket
264,92,qv_N009_12345,92,qv_N009_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N009_12345.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qv_N009_12345/step_0_qiskit_ai/cheap_1_opt_qv_N009_12345_qiskit_ai_step0_qiskit_ai.qasm,9,207,108,1548,9,515,108,3852,12.717022959026508,qv_N009_12345__qiskit_ai
265,92,qv_N009_12345,92,qv_N009_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N009_12345.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qv_N009_12345/step_0_qiskit_standard/cheap_1_opt_qv_N009_12345_qiskit_standard_step0_qiskit_standard.qasm,9,207,108,1548,9,104,93,603,0.03607458295300603,qv_N009_12345__qiskit_standard
266,92,qv_N009_12345,92,qv_N009_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N009_12345.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qv_N009_12345/step_0_tket/cheap_1_opt_qv_N009_12345_tket_step0_tket.qasm,9,207,108,1548,9,149,93,834,3.6155475419946015,qv_N009_12345__tket
267,93,qv_N010_12345,93,qv_N010_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N010_12345.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qv_N010_12345/step_0_qiskit_ai/cheap_1_opt_qv_N010_12345_qiskit_ai_step0_qiskit_ai.qasm,10,230,150,2150,10,580,150,5350,21.794677417026833,qv_N010_12345__qiskit_ai
268,93,qv_N010_12345,93,qv_N010_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N010_12345.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qv_N010_12345/step_0_qiskit_standard/cheap_1_opt_qv_N010_12345_qiskit_standard_step0_qiskit_standard.qasm,10,230,150,2150,10,115,150,950,0.03937441692687571,qv_N010_12345__qiskit_standard
269,93,qv_N010_12345,93,qv_N010_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N010_12345.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qv_N010_12345/step_0_tket/cheap_1_opt_qv_N010_12345_tket_step0_tket.qasm,10,230,150,2150,10,165,150,1368,4.986784999957308,qv_N010_12345__tket
270,94,qv_N011_12345,94,qv_N011_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N011_12345.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qv_N011_12345/step_0_qiskit_ai/cheap_1_opt_qv_N011_12345_qiskit_ai_step0_qiskit_ai.qasm,11,253,165,2365,11,630,165,5885,26.77059529197868,qv_N011_12345__qiskit_ai
271,94,qv_N011_12345,94,qv_N011_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N011_12345.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qv_N011_12345/step_0_qiskit_standard/cheap_1_opt_qv_N011_12345_qiskit_standard_step0_qiskit_standard.qasm,11,253,165,2365,11,126,141,901,0.0575692089041695,qv_N011_12345__qiskit_standard
272,94,qv_N011_12345,94,qv_N011_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N011_12345.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qv_N011_12345/step_0_tket/cheap_1_opt_qv_N011_12345_tket_step0_tket.qasm,11,253,165,2365,11,181,141,1249,5.625898250029422,qv_N011_12345__tket
273,95,qv_N012_12345,95,qv_N012_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N012_12345.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qv_N012_12345/step_0_qiskit_ai/cheap_1_opt_qv_N012_12345_qiskit_ai_step0_qiskit_ai.qasm,12,276,216,3096,12,698,216,7704,40.809615499922074,qv_N012_12345__qiskit_ai
274,95,qv_N012_12345,95,qv_N012_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N012_12345.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qv_N012_12345/step_0_qiskit_standard/cheap_1_opt_qv_N012_12345_qiskit_standard_step0_qiskit_standard.qasm,12,276,216,3096,12,137,200,1262,0.045689834048971534,qv_N012_12345__qiskit_standard
275,95,qv_N012_12345,95,qv_N012_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N012_12345.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qv_N012_12345/step_0_tket/cheap_1_opt_qv_N012_12345_tket_step0_tket.qasm,12,276,216,3096,12,197,201,1804,6.008526375051588,qv_N012_12345__tket
276,96,qv_N013_12345,96,qv_N013_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N013_12345.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qv_N013_12345/step_0_qiskit_ai/cheap_1_opt_qv_N013_12345_qiskit_ai_step0_qiskit_ai.qasm,13,299,234,3354,13,741,234,8346,41.69459145795554,qv_N013_12345__qiskit_ai
277,96,qv_N013_12345,96,qv_N013_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N013_12345.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qv_N013_12345/step_0_qiskit_standard/cheap_1_opt_qv_N013_12345_qiskit_standard_step0_qiskit_standard.qasm,13,299,234,3354,13,148,218,1375,0.04146191605832428,qv_N013_12345__qiskit_standard
278,96,qv_N013_12345,96,qv_N013_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N013_12345.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qv_N013_12345/step_0_tket/cheap_1_opt_qv_N013_12345_tket_step0_tket.qasm,13,299,234,3354,13,213,219,1970,6.353247541934252,qv_N013_12345__tket
279,97,qv_N014_12345,97,qv_N014_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N014_12345.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qv_N014_12345/step_0_qiskit_ai/cheap_1_opt_qv_N014_12345_qiskit_ai_step0_qiskit_ai.qasm,14,322,294,4214,14,808,294,10486,66.2001135420287,qv_N014_12345__qiskit_ai
280,97,qv_N014_12345,97,qv_N014_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N014_12345.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qv_N014_12345/step_0_qiskit_standard/cheap_1_opt_qv_N014_12345_qiskit_standard_step0_qiskit_standard.qasm,14,322,294,4214,14,159,267,1672,0.07060370803810656,qv_N014_12345__qiskit_standard
281,97,qv_N014_12345,97,qv_N014_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N014_12345.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qv_N014_12345/step_0_tket/cheap_1_opt_qv_N014_12345_tket_step0_tket.qasm,14,322,294,4214,14,229,267,2366,6.7941881669685245,qv_N014_12345__tket
282,98,qv_N015_12345,98,qv_N015_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N015_12345.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qv_N015_12345/step_0_qiskit_ai/cheap_1_opt_qv_N015_12345_qiskit_ai_step0_qiskit_ai.qasm,15,345,315,4515,15,865,315,11235,79.26153987506405,qv_N015_12345__qiskit_ai
283,98,qv_N015_12345,98,qv_N015_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N015_12345.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qv_N015_12345/step_0_qiskit_standard/cheap_1_opt_qv_N015_12345_qiskit_standard_step0_qiskit_standard.qasm,15,345,315,4515,15,170,291,1821,0.057368500041775405,qv_N015_12345__qiskit_standard
284,98,qv_N015_12345,98,qv_N015_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N015_12345.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qv_N015_12345/step_0_tket/cheap_1_opt_qv_N015_12345_tket_step0_tket.qasm,15,345,315,4515,15,245,291,2592,7.54964658303652,qv_N015_12345__tket
285,99,qv_N016_12345,99,qv_N016_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N016_12345.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qv_N016_12345/step_0_qiskit_ai/cheap_1_opt_qv_N016_12345_qiskit_ai_step0_qiskit_ai.qasm,16,368,384,5504,16,928,384,13696,113.88547504192684,qv_N016_12345__qiskit_ai
286,99,qv_N016_12345,99,qv_N016_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N016_12345.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qv_N016_12345/step_0_qiskit_standard/cheap_1_opt_qv_N016_12345_qiskit_standard_step0_qiskit_standard.qasm,16,368,384,5504,16,181,365,2272,0.06366716709453613,qv_N016_12345__qiskit_standard
287,99,qv_N016_12345,99,qv_N016_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N016_12345.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qv_N016_12345/step_0_tket/cheap_1_opt_qv_N016_12345_tket_step0_tket.qasm,16,368,384,5504,16,261,366,3267,6.467046667006798,qv_N016_12345__tket
288,100,qv_N017_12345,100,qv_N017_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N017_12345.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qv_N017_12345/step_0_qiskit_ai/cheap_1_opt_qv_N017_12345_qiskit_ai_step0_qiskit_ai.qasm,17,391,408,5848,17,982,408,14552,88.65358220902272,qv_N017_12345__qiskit_ai
289,100,qv_N017_12345,100,qv_N017_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N017_12345.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qv_N017_12345/step_0_qiskit_standard/cheap_1_opt_qv_N017_12345_qiskit_standard_step0_qiskit_standard.qasm,17,391,408,5848,17,192,383,2385,0.05621154198888689,qv_N017_12345__qiskit_standard
290,100,qv_N017_12345,100,qv_N017_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N017_12345.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qv_N017_12345/step_0_tket/cheap_1_opt_qv_N017_12345_tket_step0_tket.qasm,17,391,408,5848,17,277,384,3416,6.020968082943,qv_N017_12345__tket
291,101,qv_N018_12345,101,qv_N018_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N018_12345.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qv_N018_12345/step_0_qiskit_ai/cheap_1_opt_qv_N018_12345_qiskit_ai_step0_qiskit_ai.qasm,18,414,486,6966,18,1038,486,17334,118.49579770804849,qv_N018_12345__qiskit_ai
292,101,qv_N018_12345,101,qv_N018_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N018_12345.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qv_N018_12345/step_0_qiskit_standard/cheap_1_opt_qv_N018_12345_qiskit_standard_step0_qiskit_standard.qasm,18,414,486,6966,18,203,455,2822,0.06704516604077071,qv_N018_12345__qiskit_standard
293,101,qv_N018_12345,101,qv_N018_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N018_12345.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qv_N018_12345/step_0_tket/cheap_1_opt_qv_N018_12345_tket_step0_tket.qasm,18,414,486,6966,18,293,456,4055,6.555557999992743,qv_N018_12345__tket
294,102,qv_N019_12345,102,qv_N019_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N019_12345.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/qv_N019_12345/step_0_qiskit_ai/cheap_1_opt_qv_N019_12345_qiskit_ai_step0_qiskit_ai.qasm,19,437,513,7353,19,1098,513,18297,124.98193824989721,qv_N019_12345__qiskit_ai
295,102,qv_N019_12345,102,qv_N019_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N019_12345.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qv_N019_12345/step_0_qiskit_standard/cheap_1_opt_qv_N019_12345_qiskit_standard_step0_qiskit_standard.qasm,19,437,513,7353,19,214,488,3025,0.08914908301085234,qv_N019_12345__qiskit_standard
296,102,qv_N019_12345,102,qv_N019_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N019_12345.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qv_N019_12345/step_0_tket/cheap_1_opt_qv_N019_12345_tket_step0_tket.qasm,19,437,513,7353,19,309,489,4347,9.69889125006739,qv_N019_12345__tket
297,103,qv_N020_12345,103,qv_N020_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N020_12345.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/qv_N020_12345/step_0_qiskit_standard/cheap_1_opt_qv_N020_12345_qiskit_standard_step0_qiskit_standard.qasm,20,460,600,8600,20,225,557,3444,0.13555416697636247,qv_N020_12345__qiskit_standard
298,103,qv_N020_12345,103,qv_N020_12345,qv,benchmarks/ai_transpile/qasm/qv/qv_N020_12345.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/qv_N020_12345/step_0_tket/cheap_1_opt_qv_N020_12345_tket_step0_tket.qasm,20,460,600,8600,20,325,558,4932,14.222852375009097,qv_N020_12345__tket
299,104,real_amplitudes_12,104,real_amplitudes_12,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/real_amplitudes_12/step_0_qiskit_ai/cheap_1_opt_real_amplitudes_12_qiskit_ai_step0_qiskit_ai.qasm,12,16,22,58,12,33,22,202,0.13809216709341854,real_amplitudes_12__qiskit_ai
300,104,real_amplitudes_12,104,real_amplitudes_12,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/real_amplitudes_12/step_0_qiskit_standard/cheap_1_opt_real_amplitudes_12_qiskit_standard_step0_qiskit_standard.qasm,12,16,22,58,12,25,22,166,0.0109430419979617,real_amplitudes_12__qiskit_standard
301,104,real_amplitudes_12,104,real_amplitudes_12,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/real_amplitudes_12/step_0_tket/cheap_1_opt_real_amplitudes_12_tket_step0_tket.qasm,12,16,22,58,12,25,22,166,1.2809450830100104,real_amplitudes_12__tket
302,105,real_amplitudes_12_r3,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/real_amplitudes_12_r3/step_0_qiskit_ai/cheap_1_opt_real_amplitudes_12_r3_qiskit_ai_step0_qiskit_ai.qasm,12,19,33,81,12,61,33,273,0.408236916991882,real_amplitudes_12_r3__qiskit_ai
303,105,real_amplitudes_12_r3,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/real_amplitudes_12_r3/step_0_qiskit_standard/cheap_1_opt_real_amplitudes_12_r3_qiskit_standard_step0_qiskit_standard.qasm,12,19,33,81,12,15,33,33,0.019808624987490475,real_amplitudes_12_r3__qiskit_standard
304,105,real_amplitudes_12_r3,105,real_amplitudes_12_r3,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_12_r3.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/real_amplitudes_12_r3/step_0_tket/cheap_1_opt_real_amplitudes_12_r3_tket_step0_tket.qasm,12,19,33,81,12,15,33,33,2.629742749966681,real_amplitudes_12_r3__tket
305,106,real_amplitudes_16_r2,106,real_amplitudes_16_r2,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_16_r2.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/real_amplitudes_16_r2/step_0_qiskit_ai/cheap_1_opt_real_amplitudes_16_r2_qiskit_ai_step0_qiskit_ai.qasm,16,20,30,78,16,49,30,270,0.3390647500054911,real_amplitudes_16_r2__qiskit_ai
306,106,real_amplitudes_16_r2,106,real_amplitudes_16_r2,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_16_r2.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/real_amplitudes_16_r2/step_0_qiskit_standard/cheap_1_opt_real_amplitudes_16_r2_qiskit_standard_step0_qiskit_standard.qasm,16,20,30,78,16,17,30,30,0.01096187497023493,real_amplitudes_16_r2__qiskit_standard
307,106,real_amplitudes_16_r2,106,real_amplitudes_16_r2,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_16_r2.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/real_amplitudes_16_r2/step_0_tket/cheap_1_opt_real_amplitudes_16_r2_tket_step0_tket.qasm,16,20,30,78,16,17,30,30,2.583183208014816,real_amplitudes_16_r2__tket
308,107,real_amplitudes_8,107,real_amplitudes_8,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_8.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/real_amplitudes_8/step_0_qiskit_ai/cheap_1_opt_real_amplitudes_8_qiskit_ai_step0_qiskit_ai.qasm,8,15,21,53,8,31,21,181,0.29226575000211596,real_amplitudes_8__qiskit_ai
309,107,real_amplitudes_8,107,real_amplitudes_8,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_8.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/real_amplitudes_8/step_0_qiskit_standard/cheap_1_opt_real_amplitudes_8_qiskit_standard_step0_qiskit_standard.qasm,8,15,21,53,8,27,21,149,0.024728875025175512,real_amplitudes_8__qiskit_standard
310,107,real_amplitudes_8,107,real_amplitudes_8,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_8.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/real_amplitudes_8/step_0_tket/cheap_1_opt_real_amplitudes_8_tket_step0_tket.qasm,8,15,21,53,8,27,21,149,1.9031045000301674,real_amplitudes_8__tket
311,108,real_amplitudes_8_r2,108,real_amplitudes_8_r2,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_8_r2.qasm,qiskit_ai,1,qiskit_ai,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_ai/real_amplitudes_8_r2/step_0_qiskit_ai/cheap_1_opt_real_amplitudes_8_r2_qiskit_ai_step0_qiskit_ai.qasm,8,12,14,38,8,37,14,134,0.17886033293325454,real_amplitudes_8_r2__qiskit_ai
312,108,real_amplitudes_8_r2,108,real_amplitudes_8_r2,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_8_r2.qasm,qiskit_standard,1,qiskit_standard,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/qiskit_standard/real_amplitudes_8_r2/step_0_qiskit_standard/cheap_1_opt_real_amplitudes_8_r2_qiskit_standard_step0_qiskit_standard.qasm,8,12,14,38,8,9,14,14,0.016417791950516403,real_amplitudes_8_r2__qiskit_standard
313,108,real_amplitudes_8_r2,108,real_amplitudes_8_r2,real_amplitudes,benchmarks/ai_transpile/qasm/real_amplitudes_8_r2.qasm,tket,1,tket,,,brute_force_chains/cheap_optimizers/full_run/one_opt/reports/chains/tket/real_amplitudes_8_r2/step_0_tket/cheap_1_opt_real_amplitudes_8_r2_tket_step0_tket.qasm,8,12,14,38,8,9,14,14,1.4911207079421729,real_amplitudes_8_r2__tket
