id,parent_circuit_id,parent_circuit,original_circuit_id,original_circuit,original_category,original_circuit_path,chain_name,opt_level,opt_1,opt_2,opt_3,qasm_path,initial_num_qubits,initial_depth,initial_two_qubit_gates,initial_total_gates,final_num_qubits,final_depth,final_two_qubit_gates,final_total_gates,total_runtime_seconds,opt_chain
15022,2344,bigadder,12,bigadder,feynman,benchmarks/ai_transpile/qasm/feynman/bigadder.qasm,chain3_tket__wisq_bqskit__wisq_bqskit,3,tket,wisq_bqskit,wisq_bqskit,,18,4,0,21,0,260,86,609,700.2209467533976,bigadder__tket__wisq_bqskit__wisq_bqskit
15023,2344,bigadder,12,bigadder,feynman,benchmarks/ai_transpile/qasm/feynman/bigadder.qasm,chain3_tket__wisq_bqskit__wisq_rules,3,tket,wisq_bqskit,wisq_rules,,18,4,0,21,0,238,87,546,999.67969332356,bigadder__tket__wisq_bqskit__wisq_rules
15026,2345,bigadder,12,bigadder,feynman,benchmarks/ai_transpile/qasm/feynman/bigadder.qasm,chain3_tket__wisq_rules__tket,3,tket,wisq_rules,tket,,18,4,0,21,0,170,98,290,605.7178476639092,bigadder__tket__wisq_rules__tket
15027,2345,bigadder,12,bigadder,feynman,benchmarks/ai_transpile/qasm/feynman/bigadder.qasm,chain3_tket__wisq_rules__wisq_bqskit,3,tket,wisq_rules,wisq_bqskit,,18,4,0,21,0,278,92,620,903.4841933967546,bigadder__tket__wisq_rules__wisq_bqskit
15028,2345,bigadder,12,bigadder,feynman,benchmarks/ai_transpile/qasm/feynman/bigadder.qasm,chain3_tket__wisq_rules__wisq_rules,3,tket,wisq_rules,wisq_rules,,18,4,0,21,0,167,106,291,1202.954016301781,bigadder__tket__wisq_rules__wisq_rules
15089,731,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_tket__tket__tket,3,tket,tket,tket,,15,24,20,70,0,74,69,182,5.779808117076755,csla_mux_3__tket__tket__tket
15090,731,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_tket__tket__wisq_bqskit,3,tket,tket,wisq_bqskit,,15,24,20,70,0,62,65,171,304.4710591863841,csla_mux_3__tket__tket__wisq_bqskit
15091,731,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_tket__tket__wisq_rules,3,tket,tket,wisq_rules,,15,24,20,70,0,71,65,170,603.6751200389117,csla_mux_3__tket__tket__wisq_rules
15094,734,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_tket__wisq_bqskit__tket,3,tket,wisq_bqskit,tket,,15,24,20,70,0,81,66,175,423.8225531084463,csla_mux_3__tket__wisq_bqskit__tket
15095,734,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_tket__wisq_bqskit__wisq_bqskit,3,tket,wisq_bqskit,wisq_bqskit,,15,24,20,70,0,118,65,322,721.8427349384874,csla_mux_3__tket__wisq_bqskit__wisq_bqskit
15096,734,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_tket__wisq_bqskit__wisq_rules,3,tket,wisq_bqskit,wisq_rules,,15,24,20,70,0,83,67,173,1021.1026740297676,csla_mux_3__tket__wisq_bqskit__wisq_rules
15099,735,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_tket__wisq_rules__tket,3,tket,wisq_rules,tket,,15,24,20,70,0,79,66,179,604.2988343937322,csla_mux_3__tket__wisq_rules__tket
15100,735,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_tket__wisq_rules__wisq_bqskit,3,tket,wisq_rules,wisq_bqskit,,15,24,20,70,0,88,65,247,903.0471439165996,csla_mux_3__tket__wisq_rules__wisq_bqskit
15101,735,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_tket__wisq_rules__wisq_rules,3,tket,wisq_rules,wisq_rules,,15,24,20,70,0,60,65,170,1202.2106691990048,csla_mux_3__tket__wisq_rules__wisq_rules
15112,1852,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_wisq_bqskit__tket__tket,3,wisq_bqskit,tket,tket,,15,24,20,70,0,118,65,326,307.59169422648847,csla_mux_3__wisq_bqskit__tket__tket
15113,1852,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_wisq_bqskit__tket__wisq_bqskit,3,wisq_bqskit,tket,wisq_bqskit,,15,24,20,70,0,119,64,323,605.6687709530815,csla_mux_3__wisq_bqskit__tket__wisq_bqskit
15114,1852,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_wisq_bqskit__tket__wisq_rules,3,wisq_bqskit,tket,wisq_rules,,15,24,20,70,0,115,64,323,905.011833927594,csla_mux_3__wisq_bqskit__tket__wisq_rules
15117,1855,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_wisq_bqskit__wisq_bqskit__tket,3,wisq_bqskit,wisq_bqskit,tket,,15,24,20,70,0,153,64,413,726.7646534908563,csla_mux_3__wisq_bqskit__wisq_bqskit__tket
15118,1855,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_bqskit,3,wisq_bqskit,wisq_bqskit,wisq_bqskit,,15,24,20,70,0,182,64,488,1024.171996222809,csla_mux_3__wisq_bqskit__wisq_bqskit__wisq_bqskit
15119,1855,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_rules,3,wisq_bqskit,wisq_bqskit,wisq_rules,,15,24,20,70,0,173,64,504,1323.4077113550156,csla_mux_3__wisq_bqskit__wisq_bqskit__wisq_rules
15122,1856,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_wisq_bqskit__wisq_rules__tket,3,wisq_bqskit,wisq_rules,tket,,15,24,20,70,0,123,65,341,905.6317535433918,csla_mux_3__wisq_bqskit__wisq_rules__tket
15123,1856,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_wisq_bqskit__wisq_rules__wisq_bqskit,3,wisq_bqskit,wisq_rules,wisq_bqskit,,15,24,20,70,0,147,65,458,1203.3565984684974,csla_mux_3__wisq_bqskit__wisq_rules__wisq_bqskit
15124,1856,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_wisq_bqskit__wisq_rules__wisq_rules,3,wisq_bqskit,wisq_rules,wisq_rules,,15,24,20,70,0,151,66,447,1502.583955287002,csla_mux_3__wisq_bqskit__wisq_rules__wisq_rules
15135,1543,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_wisq_rules__tket__tket,3,wisq_rules,tket,tket,,15,24,20,70,0,61,68,172,604.1937178820372,csla_mux_3__wisq_rules__tket__tket
15136,1543,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_wisq_rules__tket__wisq_bqskit,3,wisq_rules,tket,wisq_bqskit,,15,24,20,70,0,128,64,462,903.0280854376032,csla_mux_3__wisq_rules__tket__wisq_bqskit
15137,1543,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_wisq_rules__tket__wisq_rules,3,wisq_rules,tket,wisq_rules,,15,24,20,70,0,62,65,164,1202.3069575503469,csla_mux_3__wisq_rules__tket__wisq_rules
15140,1546,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_wisq_rules__wisq_bqskit__tket,3,wisq_rules,wisq_bqskit,tket,,15,24,20,70,0,142,66,347,1173.5275135710835,csla_mux_3__wisq_rules__wisq_bqskit__tket
15141,1546,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_wisq_rules__wisq_bqskit__wisq_bqskit,3,wisq_rules,wisq_bqskit,wisq_bqskit,,15,24,20,70,0,150,66,408,1471.8890836276114,csla_mux_3__wisq_rules__wisq_bqskit__wisq_bqskit
15142,1546,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_wisq_rules__wisq_bqskit__wisq_rules,3,wisq_rules,wisq_bqskit,wisq_rules,,15,24,20,70,0,159,66,414,1771.1995131121948,csla_mux_3__wisq_rules__wisq_bqskit__wisq_rules
15145,1547,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_wisq_rules__wisq_rules__tket,3,wisq_rules,wisq_rules,tket,,15,24,20,70,0,61,68,172,1203.0568538205698,csla_mux_3__wisq_rules__wisq_rules__tket
15146,1547,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_wisq_rules__wisq_rules__wisq_bqskit,3,wisq_rules,wisq_rules,wisq_bqskit,,15,24,20,70,0,150,66,386,1501.9501131623983,csla_mux_3__wisq_rules__wisq_rules__wisq_bqskit
15147,1547,csla_mux_3,13,csla_mux_3,feynman,benchmarks/ai_transpile/qasm/feynman/csla_mux_3.qasm,chain3_wisq_rules__wisq_rules__wisq_rules,3,wisq_rules,wisq_rules,wisq_rules,,15,24,20,70,0,87,68,245,1800.5160171203315,csla_mux_3__wisq_rules__wisq_rules__wisq_rules
15210,2069,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_tket__tket__tket,3,tket,tket,tket,,10,17,18,78,0,11,18,18,3.766717763617635,efficient_su2_10_r2__tket__tket__tket
15211,2069,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_tket__tket__wisq_bqskit,3,tket,tket,wisq_bqskit,,10,17,18,78,0,4,8,8,395.42960347328335,efficient_su2_10_r2__tket__tket__wisq_bqskit
15212,2069,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_tket__tket__wisq_rules,3,tket,tket,wisq_rules,,10,17,18,78,0,4,8,8,603.1253800643608,efficient_su2_10_r2__tket__tket__wisq_rules
15215,2072,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_tket__wisq_bqskit__tket,3,tket,wisq_bqskit,tket,,10,17,18,78,0,4,8,8,830.2575515769422,efficient_su2_10_r2__tket__wisq_bqskit__tket
15216,2072,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_tket__wisq_bqskit__wisq_bqskit,3,tket,wisq_bqskit,wisq_bqskit,,10,17,18,78,0,4,8,8,1217.543407611549,efficient_su2_10_r2__tket__wisq_bqskit__wisq_bqskit
15217,2072,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_tket__wisq_bqskit__wisq_rules,3,tket,wisq_bqskit,wisq_rules,,10,17,18,78,0,4,8,8,1429.7114049280062,efficient_su2_10_r2__tket__wisq_bqskit__wisq_rules
15220,2073,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_tket__wisq_rules__tket,3,tket,wisq_rules,tket,,10,17,18,78,0,4,8,8,602.9808256477118,efficient_su2_10_r2__tket__wisq_rules__tket
15221,2073,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_tket__wisq_rules__wisq_bqskit,3,tket,wisq_rules,wisq_bqskit,,10,17,18,78,0,4,8,8,1000.9582689600064,efficient_su2_10_r2__tket__wisq_rules__wisq_bqskit
15222,2073,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_tket__wisq_rules__wisq_rules,3,tket,wisq_rules,wisq_rules,,10,17,18,78,0,4,8,8,1202.5213114842772,efficient_su2_10_r2__tket__wisq_rules__wisq_rules
15235,1135,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_wisq_bqskit__tket__tket,3,wisq_bqskit,tket,tket,,10,17,18,78,0,29,12,42,424.534343813546,efficient_su2_10_r2__wisq_bqskit__tket__tket
15236,1135,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_wisq_bqskit__tket__wisq_bqskit,3,wisq_bqskit,tket,wisq_bqskit,,10,17,18,78,0,13,8,17,812.5999226970598,efficient_su2_10_r2__wisq_bqskit__tket__wisq_bqskit
15237,1135,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_wisq_bqskit__tket__wisq_rules,3,wisq_bqskit,tket,wisq_rules,,10,17,18,78,0,29,12,42,1023.8442952586338,efficient_su2_10_r2__wisq_bqskit__tket__wisq_rules
15240,1138,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_wisq_bqskit__wisq_bqskit__tket,3,wisq_bqskit,wisq_bqskit,tket,,10,17,18,78,0,9,8,13,983.3511248314752,efficient_su2_10_r2__wisq_bqskit__wisq_bqskit__tket
15241,1138,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_bqskit,3,wisq_bqskit,wisq_bqskit,wisq_bqskit,,10,17,18,78,0,4,8,8,1382.310770681128,efficient_su2_10_r2__wisq_bqskit__wisq_bqskit__wisq_bqskit
15242,1138,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_rules,3,wisq_bqskit,wisq_bqskit,wisq_rules,,10,17,18,78,0,9,8,13,1582.7889156006277,efficient_su2_10_r2__wisq_bqskit__wisq_bqskit__wisq_rules
15245,1139,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_wisq_bqskit__wisq_rules__tket,3,wisq_bqskit,wisq_rules,tket,,10,17,18,78,0,29,12,43,1024.011184034869,efficient_su2_10_r2__wisq_bqskit__wisq_rules__tket
15246,1139,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_wisq_bqskit__wisq_rules__wisq_bqskit,3,wisq_bqskit,wisq_rules,wisq_bqskit,,10,17,18,78,0,12,8,17,1426.77250365261,efficient_su2_10_r2__wisq_bqskit__wisq_rules__wisq_bqskit
15247,1139,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_wisq_bqskit__wisq_rules__wisq_rules,3,wisq_bqskit,wisq_rules,wisq_rules,,10,17,18,78,0,27,12,45,1623.4560706932098,efficient_su2_10_r2__wisq_bqskit__wisq_rules__wisq_rules
15260,1100,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_wisq_rules__tket__tket,3,wisq_rules,tket,tket,,10,17,18,78,0,11,18,18,603.0757446885109,efficient_su2_10_r2__wisq_rules__tket__tket
15261,1100,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_wisq_rules__tket__wisq_bqskit,3,wisq_rules,tket,wisq_bqskit,,10,17,18,78,0,4,8,8,999.2423324650154,efficient_su2_10_r2__wisq_rules__tket__wisq_bqskit
15262,1100,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_wisq_rules__tket__wisq_rules,3,wisq_rules,tket,wisq_rules,,10,17,18,78,0,4,8,8,1202.474268881604,efficient_su2_10_r2__wisq_rules__tket__wisq_rules
15265,1103,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_wisq_rules__wisq_bqskit__tket,3,wisq_rules,wisq_bqskit,tket,,10,17,18,78,0,4,8,8,1087.7495913431048,efficient_su2_10_r2__wisq_rules__wisq_bqskit__tket
15266,1103,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_wisq_rules__wisq_bqskit__wisq_bqskit,3,wisq_rules,wisq_bqskit,wisq_bqskit,,10,17,18,78,0,4,8,8,1474.4546349076554,efficient_su2_10_r2__wisq_rules__wisq_bqskit__wisq_bqskit
15267,1103,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_wisq_rules__wisq_bqskit__wisq_rules,3,wisq_rules,wisq_bqskit,wisq_rules,,10,17,18,78,0,4,8,8,1687.2376673500985,efficient_su2_10_r2__wisq_rules__wisq_bqskit__wisq_rules
15270,1104,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_wisq_rules__wisq_rules__tket,3,wisq_rules,wisq_rules,tket,,10,17,18,78,0,11,18,18,1203.0747465454042,efficient_su2_10_r2__wisq_rules__wisq_rules__tket
15271,1104,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_wisq_rules__wisq_rules__wisq_bqskit,3,wisq_rules,wisq_rules,wisq_bqskit,,10,17,18,78,0,20,10,44,1596.4524293998256,efficient_su2_10_r2__wisq_rules__wisq_rules__wisq_bqskit
15272,1104,efficient_su2_10_r2,1,efficient_su2_10_r2,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_10_r2.qasm,chain3_wisq_rules__wisq_rules__wisq_rules,3,wisq_rules,wisq_rules,wisq_rules,,10,17,18,78,0,23,18,138,1802.1544417170808,efficient_su2_10_r2__wisq_rules__wisq_rules__wisq_rules
15331,1399,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_tket__tket__tket,3,tket,tket,tket,,12,25,66,114,0,29,66,162,6.569457596167922,efficient_su2_12__tket__tket__tket
15332,1399,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_tket__tket__wisq_bqskit,3,tket,tket,wisq_bqskit,,12,25,66,114,0,27,25,121,391.8338502822444,efficient_su2_12__tket__tket__wisq_bqskit
15333,1399,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_tket__tket__wisq_rules,3,tket,tket,wisq_rules,,12,25,66,114,0,33,11,107,604.8238474139944,efficient_su2_12__tket__tket__wisq_rules
15336,1402,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_tket__wisq_bqskit__tket,3,tket,wisq_bqskit,tket,,12,25,66,114,0,30,11,107,835.0151124717668,efficient_su2_12__tket__wisq_bqskit__tket
15337,1402,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_tket__wisq_bqskit__wisq_bqskit,3,tket,wisq_bqskit,wisq_bqskit,,12,25,66,114,0,40,11,107,1222.1126421587542,efficient_su2_12__tket__wisq_bqskit__wisq_bqskit
15338,1402,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_tket__wisq_bqskit__wisq_rules,3,tket,wisq_bqskit,wisq_rules,,12,25,66,114,0,40,11,107,1434.3426195159554,efficient_su2_12__tket__wisq_bqskit__wisq_rules
15341,1403,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_tket__wisq_rules__tket,3,tket,wisq_rules,tket,,12,25,66,114,0,30,11,107,603.6477921688929,efficient_su2_12__tket__wisq_rules__tket
15342,1403,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_tket__wisq_rules__wisq_bqskit,3,tket,wisq_rules,wisq_bqskit,,12,25,66,114,0,30,11,107,996.0376009205356,efficient_su2_12__tket__wisq_rules__wisq_bqskit
15343,1403,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_tket__wisq_rules__wisq_rules,3,tket,wisq_rules,wisq_rules,,12,25,66,114,0,30,11,107,1203.044600797817,efficient_su2_12__tket__wisq_rules__wisq_rules
15356,2225,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_wisq_bqskit__tket__tket,3,wisq_bqskit,tket,tket,,12,25,66,114,0,30,11,107,304.4040274769068,efficient_su2_12__wisq_bqskit__tket__tket
15357,2225,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_wisq_bqskit__tket__wisq_bqskit,3,wisq_bqskit,tket,wisq_bqskit,,12,25,66,114,0,30,11,107,672.809157429263,efficient_su2_12__wisq_bqskit__tket__wisq_bqskit
15358,2225,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_wisq_bqskit__tket__wisq_rules,3,wisq_bqskit,tket,wisq_rules,,12,25,66,114,0,30,11,107,903.7612206386402,efficient_su2_12__wisq_bqskit__tket__wisq_rules
15361,2228,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_wisq_bqskit__wisq_bqskit__tket,3,wisq_bqskit,wisq_bqskit,tket,,12,25,66,114,0,30,11,107,804.4035249389708,efficient_su2_12__wisq_bqskit__wisq_bqskit__tket
15362,2228,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_bqskit,3,wisq_bqskit,wisq_bqskit,wisq_bqskit,,12,25,66,114,0,27,11,107,1173.5126294475049,efficient_su2_12__wisq_bqskit__wisq_bqskit__wisq_bqskit
15363,2228,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_wisq_bqskit__wisq_bqskit__wisq_rules,3,wisq_bqskit,wisq_bqskit,wisq_rules,,12,25,66,114,0,27,11,107,1403.510770141147,efficient_su2_12__wisq_bqskit__wisq_bqskit__wisq_rules
15366,2229,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_wisq_bqskit__wisq_rules__tket,3,wisq_bqskit,wisq_rules,tket,,12,25,66,114,0,30,11,107,903.4092984739692,efficient_su2_12__wisq_bqskit__wisq_rules__tket
15367,2229,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_wisq_bqskit__wisq_rules__wisq_bqskit,3,wisq_bqskit,wisq_rules,wisq_bqskit,,12,25,66,114,0,27,11,107,1273.760397083126,efficient_su2_12__wisq_bqskit__wisq_rules__wisq_bqskit
15368,2229,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_wisq_bqskit__wisq_rules__wisq_rules,3,wisq_bqskit,wisq_rules,wisq_rules,,12,25,66,114,0,27,11,107,1502.7131198933348,efficient_su2_12__wisq_bqskit__wisq_rules__wisq_rules
15381,1239,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_wisq_rules__tket__tket,3,wisq_rules,tket,tket,,12,25,66,114,0,30,11,107,602.5158004853874,efficient_su2_12__wisq_rules__tket__tket
15382,1239,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_wisq_rules__tket__wisq_bqskit,3,wisq_rules,tket,wisq_bqskit,,12,25,66,114,0,30,11,107,974.5355055416004,efficient_su2_12__wisq_rules__tket__wisq_bqskit
15383,1239,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_wisq_rules__tket__wisq_rules,3,wisq_rules,tket,wisq_rules,,12,25,66,114,0,30,11,107,1201.762963719666,efficient_su2_12__wisq_rules__tket__wisq_rules
15386,1242,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_wisq_rules__wisq_bqskit__tket,3,wisq_rules,wisq_bqskit,tket,,12,25,66,114,0,30,11,107,1117.3222246570513,efficient_su2_12__wisq_rules__wisq_bqskit__tket
15387,1242,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_wisq_rules__wisq_bqskit__wisq_bqskit,3,wisq_rules,wisq_bqskit,wisq_bqskit,,12,25,66,114,0,32,11,107,1490.1632918305695,efficient_su2_12__wisq_rules__wisq_bqskit__wisq_bqskit
15388,1242,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_wisq_rules__wisq_bqskit__wisq_rules,3,wisq_rules,wisq_bqskit,wisq_rules,,12,25,66,114,0,32,11,107,1716.6870736759156,efficient_su2_12__wisq_rules__wisq_bqskit__wisq_rules
15391,1243,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_wisq_rules__wisq_rules__tket,3,wisq_rules,wisq_rules,tket,,12,25,66,114,0,30,11,107,1202.1014243476093,efficient_su2_12__wisq_rules__wisq_rules__tket
15392,1243,efficient_su2_12,2,efficient_su2_12,efficient_su2,benchmarks/ai_transpile/qasm/efficient_su2_12.qasm,chain3_wisq_rules__wisq_rules__wisq_bqskit,3,wisq_rules,wisq_rules,wisq_bqskit,,12,25,66,114,0,32,11,107,1579.800165425986,efficient_su2_12__wisq_rules__wisq_rules__wisq_bqskit
